"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","A","Y","event","id"
2,1,0.725533662363887,4,1,0.843946809414774,3,1,0.926352099049836,2,1,0.834714374272153,4,0,0.0768730822019279,6,1,0.456294876988977,2,1,0.173144887667149,3,1,0.400936145801097,5,1,0.87941655004397,1,0,0.894168635364622,2,0,0.443499838933349,4,0,0.123816156294197,0.311261159367859,1.0405568102205,1,84
1,0,0.523708141874522,6,1,0.507617947179824,4,1,0.130461408756673,4,0,0.640132558532059,5,0,0.269534464925528,4,0,0.682969254907221,1,1,0.0877547515556216,3,1,0.553409457905218,6,0,0.918852766510099,6,1,0.825757796410471,6,1,0.0391637878492475,4,1,0.436824942706153,1.0532436426729,1.21429887910684,0,85
2,0,0.898709599627182,3,1,0.665681796846911,5,0,0.133545819437131,5,0,0.37277366174385,6,1,0.0615300554782152,3,0,0.0220504726748914,5,0,0.777881451416761,1,1,0.124183761654422,3,0,0.847466261358932,6,0,0.0312980734743178,5,1,0.455152021488175,1,1,0.334053220227361,11.618472984992,11.7647831755069,0,86
4,0,0.554534342838451,2,0,0.852085268357769,6,1,0.897975504165515,2,1,0.699297911953181,3,1,0.673236716305837,4,1,0.916890711523592,5,0,0.212042023660615,2,1,0.32604129659012,5,0,0.178350997390226,2,1,0.992717294488102,3,1,0.806999540189281,4,1,0.405231345910579,0.497140805236995,2.14329350267055,0,87
5,0,0.180944594554603,4,1,0.656954262172803,5,0,0.61162812076509,2,1,0.0692445097956806,6,1,0.845752200810239,3,0,0.773674129974097,3,0,0.758543796604499,6,0,0.375772386789322,6,1,0.622858615126461,3,0,0.0100262598134577,5,0,0.270694106351584,2,0,0.165022678207606,0.784073956310749,1.02111196145415,0,88
2,1,0.987677411874756,6,0,0.35433110431768,6,0,0.42076580110006,3,1,0.125491519924253,4,0,0.591532726539299,2,1,0.975598969962448,3,0,0.655628233449534,1,1,0.0169955913443118,5,1,0.355932446196675,2,1,0.307771377265453,2,1,0.306974328355864,4,1,0.279860929353163,0.420757802203298,0.472829053658055,1,89
2,0,0.084494587033987,2,1,0.854674789588898,2,1,0.175863242242485,4,1,0.721780116902664,2,0,0.559518611524254,6,0,0.88587686046958,2,0,0.763576794648543,3,1,0.513992509804666,2,0,0.360468623228371,4,1,0.777732578339055,3,1,0.403169311815873,4,1,0.151652354281396,1.55123742297292,1.82592093335596,0,90
4,1,0.280153436586261,3,1,0.2600961944554,3,0,0.403883040184155,4,0,0.471899414435029,5,1,0.732591895619407,1,0,0.284554859157652,3,0,0.20295060868375,3,0,0.012104110326618,3,1,0.187439901055768,3,1,0.0652789785526693,6,1,0.224402227206156,2,1,0.570951069006696,2.15560104697943,2.53744557800686,1,91
1,1,0.386777909006923,4,0,0.800143808824942,3,1,0.23231567023322,6,0,0.344800175633281,1,0,0.0476458398625255,6,0,0.863085312768817,6,1,0.197868819581345,4,1,0.563067812938243,5,0,0.667868622113019,1,1,0.351447490975261,4,0,0.909421314718202,4,0,0.0153316494543105,0.879261526279151,1.34307083285724,0,92
2,1,0.667581452988088,6,1,0.215116060106084,6,1,0.78714139922522,3,1,0.986551272217184,6,1,0.0592058654874563,3,0,0.25257472647354,3,0,0.606808835174888,4,1,0.119573686737567,5,0,0.831591323949397,5,1,0.938029479701072,4,1,0.342366725206375,2,0,0.698922164039686,0.390346627682447,1.57240444448499,0,93
3,0,0.532471243990585,1,1,0.93119677552022,3,0,0.836573737906292,1,0,0.395861466415226,2,1,0.407417118316516,2,1,0.544462643563747,5,0,0.446222685975954,2,0,0.44944387068972,6,1,0.540592191042379,5,1,0.212294750846922,4,1,0.515705376397818,4,1,0.109452113974839,1.82664312887937,2.53451404705023,0,94
3,0,0.230961327906698,4,0,0.510967091657221,2,0,0.513073980808258,5,0,0.411589472787455,6,1,0.253212163690478,4,0,0.157728370744735,6,1,0.350306452950463,5,0,0.276119580492377,5,0,0.349686356028542,5,1,0.156110082985833,3,1,0.124594754073769,3,0,0.687877105083317,4.67820197809488,4.84590626273865,1,95
3,1,0.632278958568349,3,0,0.332545707933605,4,1,0.0014547856990248,3,1,0.0937728320714086,2,0,0.657726769801229,5,1,0.398579528555274,4,0,0.668076849309728,2,1,0.754833348793909,1,0,0.515187296550721,5,0,0.430327653186396,3,1,0.256087978370488,4,0,0.00295889540575445,0.644782092422247,1.27277342457065,1,96
2,0,0.538720104144886,4,1,0.37967447261326,4,1,0.847271047066897,5,1,0.401817828649655,3,1,0.88616085704416,1,0,0.550150445429608,4,1,0.285208829911426,3,0,0.278546681860462,1,0,0.36615141807124,2,1,0.706212372751907,5,0,0.636260658036917,6,0,0.747128057526425,0.89813326485455,0.953706114445422,0,97
2,1,0.71434985822998,3,0,0.295680842828006,3,1,0.751478342805058,2,1,0.307941114297137,6,1,0.351862559095025,5,0,0.26956664188765,6,1,0.711374623700976,2,0,0.663813418941572,1,0,0.0727729129139334,1,1,0.00934311514720321,3,0,0.0785434930585325,2,0,0.307187392842025,0.624994863756001,0.883684915144488,1,98
1,0,0.777633956167847,1,1,0.851252203807235,5,1,0.581274486146867,4,1,0.0784975336864591,1,1,0.140865987865254,5,1,0.24693884816952,1,0,0.459778992692009,1,0,0.208202266134322,2,1,0.655086321989074,1,1,0.604964998550713,1,0,0.688251481158659,6,0,0.494700487237424,10.5440784245729,10.701135752514,0,99
6,0,0.175094450358301,2,0,0.520486682653427,6,1,0.000199051108211279,2,1,0.931929664453492,5,0,0.905444302130491,3,0,0.328675884287804,3,1,0.573956788517535,4,1,0.883110431022942,1,0,0.750870819436386,6,1,0.900878382381052,3,1,0.848024062346667,6,1,0.190911876037717,0.790415098890662,3.37302995210791,0,100
5,0,0.783995329169556,6,1,0.338410288793966,3,0,0.300454626092687,3,0,0.385887907352298,5,1,0.632535381009802,6,1,0.712979692267254,6,1,0.508747778367251,5,1,0.902869186131284,2,0,0.207613801117986,3,0,0.365731006488204,5,0,0.592925508739427,1,1,0.167930238647386,3.69777029845864,12.9383956186054,1,101
6,0,0.957895490108058,5,0,0.68424611678347,1,1,0.505549132125452,5,0,0.491550687234849,2,0,0.560411677695811,5,0,0.678074089344591,5,0,0.218085724394768,5,0,0.416697354288772,6,0,0.321761764353141,1,0,0.410008270759135,5,0,0.674214203609154,3,0,0.0795023592654616,5.53267914801836,5.65137962397412,0,102
3,1,0.881403522798792,5,0,0.507465963019058,4,1,0.390289473580196,3,0,0.343648581765592,2,1,0.775548510253429,6,1,0.294786735670641,4,1,0.29457171424292,6,1,0.75250032171607,1,1,0.373862784123048,4,1,0.802937468746677,4,0,0.0980691607110202,5,0,0.119037153664976,0.605462002567947,0.705083472710469,1,103
2,1,0.943892430514097,5,0,0.0858186481054872,2,0,0.612706532469019,3,1,0.593374184332788,1,0,0.0428028383757919,5,0,0.827621778706089,3,0,0.585790931247175,4,0,0.548607654403895,4,0,0.945253139128909,6,0,0.408061854541302,5,1,0.115477284649387,4,0,0.456891358364373,0.0815109815448523,0.162749262526631,0,104
3,0,0.16956744203344,6,0,0.490774720208719,4,1,0.973640711046755,3,1,0.900649401126429,5,0,0.129177388502285,5,1,0.29785056761466,1,0,0.105781749589369,4,1,0.389361968729645,1,1,0.0893812843132764,3,0,0.143999263877049,6,0,0.148403333034366,3,1,0.737894001649693,4.28391620516777,4.95383706549692,1,105
2,0,0.149763887515292,1,0,0.528747608419508,6,1,0.427328012185171,2,1,0.0747140345629305,6,0,0.106500378809869,3,1,0.0639667599461973,2,0,0.902316082036123,6,1,0.25157223874703,4,0,0.896355275297537,2,1,0.660657577216625,6,1,0.520132440840825,4,0,0.0986853921785951,0.969059998169541,3.15356684308217,1,106
3,1,0.151125896722078,6,0,0.348377920687199,4,1,0.643232162808999,1,0,0.0961253910791129,2,0,0.333870526170358,6,1,0.397889010841027,3,0,0.847122272476554,3,0,0.0642841281369328,4,1,0.324795098043978,5,1,0.0697276967111975,6,0,0.692982589825988,1,0,0.0539304006379098,7.08853523246944,7.3555211659373,1,107
4,1,0.644125224556774,1,1,0.541542612016201,2,0,0.404313737759367,3,1,0.680985646788031,3,0,0.308692421298474,2,0,0.516307292506099,4,1,0.748825744027272,5,1,0.273426230996847,5,0,0.917086357949302,2,1,0.189217692008242,5,1,0.821509437635541,4,1,0.870223322417587,0.0456522684544325,0.479406860490603,1,108
2,0,0.667740967124701,5,0,0.0308118383400142,5,1,0.863017807947472,6,1,0.502912571188062,3,1,0.854386432329193,4,0,0.448030007770285,4,0,0.810104248579592,6,1,0.660037274006754,2,0,0.468397783115506,3,0,0.663580730324611,6,0,0.158647015225142,3,0,0.989782366901636,7.6069061178714,8.30652760179491,0,109
5,1,0.669545366195962,5,0,0.553051161114126,2,0,0.272924934979528,1,0,0.113058909308165,1,0,0.152311243582517,3,1,0.397638046648353,5,0,0.181067581521347,3,1,0.681000293698162,3,0,0.184238590532914,2,0,0.700110220583156,1,1,0.983889937167987,3,0,0.892339142970741,0.162112060934305,0.253837961061435,0,110
6,0,0.210182589711621,3,1,0.951171746710315,5,1,0.582067639566958,6,1,0.103605792159215,5,0,0.717602577758953,6,1,0.955360598862171,3,0,0.175290048355237,6,1,0.620483012637123,2,0,0.923963103676215,6,1,0.252821902744472,1,0,0.00200705882161856,3,1,0.188625636743382,1.73917843494564,2.78184596649148,1,111
1,1,0.189972935244441,5,0,0.922304109670222,5,1,0.0812439029105008,4,1,0.733611675910652,2,1,0.379616743884981,1,1,0.165889212395996,4,0,0.641653446014971,6,0,0.928376147756353,6,0,0.356700946344063,3,0,0.347383728250861,4,1,0.160447302274406,5,0,0.350577807985246,1.02947722189128,1.50215700113525,0,112
4,0,0.47729955567047,3,0,0.301287040580064,5,1,0.511236864840612,2,1,0.333062896737829,1,0,0.148016188759357,5,1,0.861552568385378,5,1,0.91323157120496,4,1,0.392383286263794,2,0,0.279607142088935,3,0,0.71443629427813,3,1,0.201062825508416,1,1,0.159670270280913,2.40512983873487,3.30622560380712,0,113
6,1,0.776646861806512,2,0,0.574267907999456,6,1,0.415739435236901,2,0,0.0191767041105777,6,0,0.742264484753832,6,0,0.656856979243457,6,1,0.0482610892504454,6,1,0.371345769613981,1,0,0.635225640144199,3,0,0.19545943941921,5,0,0.335449405014515,5,0,0.675239083357155,0.259745749644935,0.393884801164209,0,114
6,0,0.773280043853447,5,0,0.72838127380237,4,0,0.289032059721649,1,1,0.585055044153705,3,1,0.943072637077421,3,0,0.799579460872337,5,0,0.477933453163132,6,1,0.344437286490574,6,1,0.11404222715646,5,1,0.0486792731098831,5,0,0.166926722507924,2,0,0.482983113732189,0.295947073027492,0.719598863894741,0,115
2,1,0.52562714763917,3,0,0.543024538084865,5,0,0.820628477958962,4,1,0.964366781525314,1,1,0.112423177575693,3,1,0.429827268468216,6,1,0.457795780617744,6,1,0.572920460253954,2,0,0.336202713893726,4,0,0.551756989443675,5,1,0.548088482581079,6,1,0.731642113998532,0.783274066634476,2.00145410511004,1,116
3,1,0.97964469762519,3,0,0.66785885556601,5,0,0.141296846559271,4,1,0.383609705837443,1,1,0.232892330503091,6,0,0.579488480463624,6,1,0.635197938187048,6,0,0.00260709971189499,5,1,0.740521844243631,3,1,0.371807231102139,4,0,0.190269875340164,3,1,0.742406313540414,0.387231353670359,0.520465577096328,0,117
6,1,0.989232730586082,5,0,0.536475967848673,4,1,0.282350294291973,2,1,0.861724891932681,2,1,0.86796236387454,2,0,0.466358181321993,4,1,0.288015852682292,3,0,0.860903104068711,1,0,0.255630027502775,4,1,0.57870724145323,5,0,0.584614967927337,6,1,0.676185331540182,0.0806188909336925,0.283501200521938,1,118
2,1,0.526594938477501,3,1,0.240485589019954,2,0,0.458751757163554,5,1,0.751540562370792,4,0,0.443078491603956,1,0,0.439413283253089,4,0,0.331999531714246,3,1,0.826500814640895,4,0,0.00323932245373726,6,0,0.580671837087721,4,1,0.138313961448148,1,1,0.682091597467661,1.84864806942642,2.98563405367787,1,119
6,0,0.0968042567837983,3,1,0.506556255510077,5,0,0.52683205390349,1,0,0.0436277948319912,2,1,0.514242280740291,5,1,0.832029897486791,5,1,0.461021886905655,3,0,0.107007462065667,4,1,0.979891100199893,1,0,0.0770581637043506,3,1,0.118983616353944,4,0,0.884019831428304,0.096052885055542,0.279473174984256,0,120
3,0,0.568567172158509,4,0,0.553754308260977,1,1,0.508884222945198,5,1,0.111739147920161,6,1,0.00753704085946083,1,0,0.661116882925853,5,1,0.460586296394467,1,1,0.252195050008595,1,1,0.475810921983793,4,1,0.183252880349755,4,0,0.562837861711159,6,1,0.0468897712416947,5.29089802876115,6.08497636891763,1,121
3,0,0.14015187881887,2,0,0.281716810772195,3,0,0.753867574501783,3,1,0.443037787685171,3,1,0.920795697020367,2,0,0.925038384040818,1,0,0.99791528400965,4,0,0.583517602644861,1,1,0.511204638751224,4,0,0.603713491931558,6,1,0.873388073174283,1,0,0.392567702103406,0.640173093415797,1.28907386679202,0,122
4,1,0.590034009655938,6,1,0.0346096730791032,1,0,0.889684120425954,2,0,0.0656780782155693,6,0,0.230438028927892,6,0,0.912133482750505,5,0,0.752320439787582,3,1,0.000993089284747839,6,1,0.12111492222175,3,0,0.396212520077825,4,0,0.948081519920379,4,0,0.350681864423677,0.494340783916414,0.697178651159052,1,123
1,1,0.931667194934562,3,1,0.236103557981551,1,0,0.917324251495302,5,0,0.382617496186867,1,0,0.33046346437186,3,1,0.190251581603661,5,1,0.752490576822311,4,0,0.423299200832844,5,1,0.448927848599851,1,1,0.215380833018571,1,0,0.575536350253969,5,1,0.687988312914968,0.581524567678571,0.876926436685209,1,124
2,1,0.199648173293099,4,1,0.56651979056187,5,0,0.772471443517134,5,1,0.638267351547256,5,1,0.914751810254529,1,1,0.412108368473127,5,1,0.871021590428427,4,0,0.781109227100387,5,0,0.694054863415658,1,1,0.121802032692358,1,1,0.0513355971779674,2,1,0.0846230308525264,6.99069141410291,8.27760734409737,1,125
6,1,0.408749217633158,1,1,0.349820439238101,2,0,0.185977805638686,5,1,0.261821772903204,1,1,0.360573742771521,6,1,0.522858490236104,6,1,0.29384965240024,2,1,0.0783197251148522,6,0,0.935615311842412,5,1,0.943752943538129,3,1,0.957007491961122,6,1,0.945866517722607,2.00931262224913,2.08948857264871,1,126
2,1,0.369433298008516,5,0,0.606799250235781,5,1,0.14043748867698,2,0,0.978513799374923,2,0,0.654021822847426,6,1,0.786460540955886,4,0,0.0318570646923035,5,1,0.533461433835328,6,1,0.253047747071832,1,0,0.0134879448451102,1,0,0.316773709375411,3,1,0.851825270336121,1.28907256294042,4.47497498695705,0,127
4,0,0.746998375980183,6,0,0.623493796447292,1,0,0.629218918737024,3,1,0.901937515707687,6,0,0.731781800277531,1,0,0.587193550541997,3,1,0.841935829026625,6,1,0.411027356982231,4,1,0.0119396965019405,6,1,0.122416632715613,1,1,0.48073783214204,5,1,0.87789276172407,2.47093848884106,2.7697905851528,0,128
4,0,0.112991959787905,5,1,0.714413891779259,2,1,0.365952430991456,3,1,0.699213603977114,2,0,0.0418563240673393,6,1,0.525010992772877,5,1,0.902598003391176,2,1,0.972767061553895,5,1,0.431488370755687,1,0,0.155414095381275,6,1,0.54550447454676,6,0,0.725677157752216,1.71504204627126,2.87349726331005,1,129
5,0,0.122959866886958,1,0,0.655930519336835,1,0,0.991901363246143,4,0,0.509588008513674,4,0,0.481811466161162,4,1,0.426715648733079,5,1,0.354048715438694,2,1,0.506416153395548,3,0,0.892246265895665,5,1,0.00841481983661652,3,1,0.20028720330447,2,0,0.300682732369751,1.35226198472083,3.03233712788468,1,130
4,1,0.719678602414206,6,0,0.311613382073119,6,0,0.69630275061354,4,0,0.412628334015608,5,1,0.356398240895942,1,1,0.724268211051822,2,1,0.343572666170076,1,1,0.502541247056797,4,0,0.952733444049954,2,0,0.273970787180588,5,1,0.978880553739145,4,0,0.289243106497452,0.160926254466176,0.585587430935228,1,131
5,0,0.860271706944332,2,0,0.808134394930676,3,1,0.14948867703788,1,0,0.97658488759771,3,0,0.666991578415036,6,0,0.532191059086472,6,0,0.794845493976027,2,1,0.202921689720824,1,0,0.916210534283891,6,0,0.444320634705946,1,0,0.0418828260153532,4,0,0.461862089112401,7.85403302870691,9.50916048858845,1,132
2,1,0.240911901928484,4,1,0.689493366749957,2,0,0.889382872032002,5,1,0.134446264477447,3,0,0.415650532348081,4,0,0.611310966778547,1,1,0.837313461583108,5,0,0.891539682867005,5,0,0.288225035415962,2,1,0.166394727071747,4,0,0.551123421173543,4,0,0.997566028963774,2.22837890032679,5.68575795260225,0,133
4,1,0.664294360438362,2,1,0.30748979980126,5,1,0.227752264356241,4,0,0.647587960353121,4,1,0.483863222179934,2,1,0.818927760235965,4,0,0.0122870660852641,4,0,0.985913299024105,1,1,0.909058610908687,6,1,0.572178468806669,3,0,0.434417712967843,2,1,0.0716647023800761,0.090952031314373,0.390020272073646,0,134
4,0,0.318897862220183,1,0,0.0307299988344312,2,0,0.460097400005907,4,0,0.97545032016933,5,1,0.502086437772959,2,1,0.281435843091458,2,0,0.708023350220174,5,0,0.506914002355188,6,0,0.122231134446338,6,1,0.857863129815087,2,0,0.363110719015822,4,1,0.957692228490487,0.064418651163578,0.922088191534082,0,135
1,1,0.781142134685069,6,1,0.374185929773375,1,1,0.884215478552505,1,1,0.920260591898113,3,1,0.572339028120041,3,0,0.337105962214991,1,1,0.156221730168909,5,1,0.333600406302139,6,0,0.55927034211345,6,0,0.0266891822684556,5,0,0.89876733161509,3,0,0.268032290972769,1.26862048637122,2.05680435855061,1,136
2,1,0.659678281983361,3,1,0.896871534874663,5,0,0.768641914241016,2,0,0.393461537081748,2,1,0.532594083575532,2,1,0.675067003117874,3,1,0.260209064697847,6,0,0.491676136385649,4,0,0.856490559177473,2,1,0.441587818320841,5,1,0.765914408257231,2,0,0.0414434690028429,1.15643267054111,1.71869637029065,1,137
3,0,0.234904851997271,3,1,0.658742890926078,2,1,0.593849448487163,5,0,0.256267203949392,4,1,0.0588354035280645,5,1,0.360308036673814,3,1,0.337886094581336,6,0,0.600531509611756,5,0,0.963654473656788,6,0,0.446241216501221,6,0,0.83774550887756,6,0,0.996695684967563,0.960076111368835,2.07283798372373,0,138
6,0,0.245747464243323,5,1,0.254360795719549,2,0,0.384526890236884,1,1,0.709239001385868,2,0,0.253784273983911,1,0,0.026544899912551,4,1,0.0892557557672262,5,0,0.916048638755456,4,1,0.832110558869317,1,1,0.289018249604851,4,1,0.535398225532845,3,0,0.623040792765096,2.62599089182913,3.02961987597676,1,139
5,0,0.694650320103392,3,1,0.941237875027582,4,1,0.763803606387228,1,1,0.868224802194163,5,1,0.612768020248041,5,0,0.247644695220515,5,0,0.819525548489764,6,1,0.168899290729314,2,1,0.721276422496885,6,0,0.371516030281782,1,1,0.493220493197441,6,1,0.611343882279471,3.35988856386393,4.92752809536161,0,140
1,1,0.243674024241045,2,0,0.417892209021375,2,0,0.950207171263173,1,1,0.324614306911826,1,1,0.838640209985897,4,0,0.628060487098992,3,1,0.545770884724334,4,0,0.688485753489658,2,0,0.0188596474472433,1,1,0.84831554023549,3,0,0.498046747641638,5,0,0.0722950401250273,1.66295224335045,2.43353051366284,0,141
4,1,0.561437565134838,1,0,0.446899042464793,1,0,0.414766034344211,4,0,0.471374369924888,2,1,0.790204724529758,4,0,0.0824314567726105,6,1,0.332159025594592,2,1,0.99091692850925,2,1,0.602700762450695,6,0,0.446663492592052,6,0,0.615175436250865,5,0,0.670426166849211,1.25970435328782,1.54980423742776,1,142
1,0,0.796577516244724,1,1,0.7196044921875,4,1,0.491693108808249,4,1,0.241029699333012,6,1,0.133749082451686,2,1,0.559195661917329,1,1,0.184687429573387,5,1,0.867506724549457,3,1,0.0721185884904116,4,1,0.00524894730187953,2,0,0.89149826974608,2,1,0.732139387633651,2.81118473503739,2.99179095024836,0,143
2,1,0.621433270396665,1,1,0.999521841760725,6,1,0.232543188845739,6,1,0.594067525817081,6,1,0.576762391952798,1,0,0.731687424238771,4,0,0.0996570747811347,6,0,0.500763093819842,3,1,0.796999255660921,1,1,0.217508388217539,1,0,0.605555694084615,3,0,0.092710314784199,0.628802459686995,0.994936167932615,0,144
2,1,0.470291764242575,6,1,0.374131688615307,1,1,0.952377219917253,6,1,0.601513035129756,2,1,0.778136258944869,6,1,0.595004378817976,1,0,0.42186441947706,1,0,0.153687006561086,1,1,0.559678778983653,3,0,0.974533318541944,6,1,0.198055697139353,5,1,0.484572605928406,2.13030492886901,2.49315427931667,1,145
5,0,0.624193680938333,6,0,0.433905342128128,1,1,0.931020998861641,5,1,0.387299603084102,2,0,0.512792005669326,6,0,0.487852461636066,5,0,0.141477384837344,5,0,0.655788500793278,5,0,0.199606343638152,6,1,0.0534390760585666,6,0,0.149213993689045,6,0,0.676990549312904,2.94338562525809,3.86738645533721,0,146
6,0,0.999853645917028,1,0,0.137248779181391,6,0,0.499901899136603,1,0,0.179944046540186,3,1,0.613061429234222,2,1,0.382847683504224,6,1,0.261852550553158,3,1,0.792101701023057,1,0,0.186869378434494,1,0,0.528593700611964,2,1,0.995524460216984,5,0,0.756630352465436,0.929278670810163,2.73975740490309,0,147
2,1,0.76042796834372,3,0,0.99309143028222,3,1,0.340887716505677,2,0,0.491109599126503,5,1,0.161663823295385,6,0,0.317061913898215,5,0,0.740313972812146,3,0,0.366032743593678,1,1,0.327380048111081,3,1,0.420956186018884,3,1,0.584852943662554,3,1,0.391178052406758,0.476968707516789,1.32872585052003,0,148
1,0,0.120353439124301,1,1,0.0929583082906902,3,1,0.714875317644328,6,1,0.970027684699744,1,1,0.252070075599477,6,1,0.808985823532566,5,1,0.749134684447199,2,0,0.3431672884617,4,1,0.713445028988644,4,1,0.279922009911388,6,0,0.868262949166819,2,0,0.405541478423402,0.673336442559958,1.15013942803907,0,149
2,1,0.321884584147483,3,1,0.952449834672734,2,0,0.0393536831252277,2,0,0.875675974180922,4,1,0.750279781175777,1,1,0.417125882115215,6,0,0.307647369336337,3,0,0.613902574870735,1,1,0.600694251712412,5,0,0.22420632885769,5,1,0.195320256520063,3,1,0.109345002099872,0.455542467534542,1.90396610644958,1,150
1,1,0.772022798890248,4,0,0.981086807325482,5,0,0.7019683055114,3,1,0.865273589035496,1,0,0.0599285867065191,1,1,0.198935342486948,5,0,0.303929554531351,6,1,0.394652134040371,6,1,0.0170014975592494,3,0,0.212216366315261,3,1,0.353335115127265,6,0,0.0303388468455523,0.478968257084489,0.86701328726523,1,151
4,1,0.955274682957679,2,1,0.0258701916318387,6,0,0.653803672408685,3,1,0.927921805297956,3,0,0.322146755410358,3,1,0.695396897383034,1,0,0.130073986249045,5,1,0.734943767078221,5,0,0.996000878280029,1,0,0.891365445451811,4,0,0.747985705034807,1,1,0.667952262563631,0.0942781334742904,0.141495718334371,1,152
2,1,0.398758557159454,2,1,0.578243952710181,1,0,0.639788188273087,4,1,0.699579943437129,6,0,0.410113716032356,3,0,0.665234982967377,1,1,0.889176503755152,3,0,0.542135060764849,4,0,0.898189140949398,6,0,0.649783002678305,4,0,0.0142859264742583,2,0,0.837311580311507,0.885868677869439,1.39166275649492,1,153
3,1,0.194347731303424,3,0,0.596259904792532,5,1,0.683094236766919,5,1,0.436514575267211,3,1,0.179093329934403,4,0,0.851573213469237,5,1,0.571320056449622,3,0,0.585078606614843,3,1,0.680960029130802,5,0,0.692306194687262,4,1,0.651953586144373,3,0,0.344006929546595,4.50767972506583,6.01340027081384,1,154
6,1,0.983098177937791,4,0,0.630681275157258,6,1,0.370128657203168,4,0,0.64264470199123,5,0,0.806811590911821,1,0,0.257665512384847,6,0,0.279920444590971,5,0,0.963414734695107,5,1,0.0110656500328332,2,0,0.529354715719819,6,0,0.0246648476459086,2,1,0.770459443097934,0.500788795761764,0.750802048944672,1,155
2,0,0.146438858937472,3,1,0.546360179083422,3,0,0.649865364888683,3,1,0.289772213669494,3,1,0.73487968207337,3,0,0.831460730405524,5,0,0.266123689012602,2,1,0.0502614651340991,2,0,0.47393676568754,5,0,0.539929922902957,2,1,0.288959552999586,4,0,0.328266463940963,1.20760349091142,1.49572914155821,0,156
1,0,0.807343557476997,5,1,0.691629265202209,3,0,0.240153385791928,1,1,0.497955941129476,4,0,0.961548443417996,3,0,0.295360901392996,5,0,0.575262210099027,3,1,0.524705146905035,5,0,0.49097002344206,1,0,0.136496833991259,6,1,0.631672348827124,5,1,0.352219108957797,5.80165523570031,5.98901296496945,1,157
2,0,0.702470279298723,5,1,0.690569579135627,6,0,0.327384971082211,1,1,0.21467471215874,4,0,0.595556524815038,6,1,0.674673234345391,3,1,0.616656372789294,5,0,0.254963529994711,3,0,0.365031435387209,4,0,0.446819618577138,4,0,0.868863743729889,5,1,0.773866730974987,7.98409944400191,8.35410602080325,0,158
1,1,0.799476550426334,4,0,0.929498438956216,4,0,0.437604470411316,3,1,0.373843741370365,5,0,0.362877950305119,3,0,0.893635819898918,6,0,0.6817424709443,3,0,0.394773272331804,5,0,0.409484738484025,5,0,0.698969955323264,4,0,0.647353262174875,6,1,0.721843353938311,1.02638395037502,1.44548849018655,1,159
5,0,0.530801190761849,4,0,0.461701601045206,6,0,0.912307635881007,6,0,0.0631042507011443,1,1,0.962716564768925,6,0,0.447995368158445,4,0,0.626231282483786,3,1,0.915471216430888,3,0,0.773381261155009,1,1,0.263179963920265,6,1,0.00764421699568629,1,0,0.909605626016855,3.41941206716001,3.50708063515789,1,160
1,1,0.460155031643808,4,0,0.0224431324750185,2,1,0.717466355999932,6,0,0.358091533882543,2,1,0.164355677552521,6,1,0.529431076021865,4,1,0.259511487325653,6,0,0.950033803470433,4,0,0.74406206398271,5,1,0.451313770143315,6,1,0.942558505339548,5,0,0.0674686294514686,2.09367426577955,3.89593258182657,0,161
5,1,0.152719084173441,4,0,0.647099872818217,1,0,0.0966691533103585,3,0,0.128090104321018,5,1,0.614112020237371,4,1,0.424102092627436,2,0,0.465518076671287,6,0,0.00998531701043248,1,0,0.531308739446104,3,0,0.153303510509431,5,0,0.940111687406898,3,1,0.423418276710436,1.41487317159772,3.16494749231092,0,162
6,0,0.998106719693169,6,0,0.388691820437089,1,0,0.88299494003877,5,0,0.620336352149025,6,0,0.74066524580121,2,0,0.693032722454518,5,1,0.0928040379658341,1,0,0.38644725875929,3,0,0.870900242822245,6,1,0.739133499097079,1,0,0.177542072720826,1,1,0.881966026034206,0.0891339732334018,0.448892367764083,0,163
3,1,0.557312655029818,5,1,0.133969554211944,1,1,0.898418803699315,4,1,0.584737904369831,4,0,0.0119504739996046,4,0,0.530285565881059,6,1,0.308485742891207,5,0,0.579837589990348,5,1,0.670230426127091,2,0,0.452332022599876,5,0,0.667337800608948,4,1,0.282995723653585,0.758005189709365,1.12841212268298,0,164
4,1,0.492183290887624,5,0,0.773224313044921,6,1,0.751427122624591,2,1,0.274743896676227,6,0,0.0229388708248734,1,0,0.322094997391105,6,1,0.304481730097905,6,1,0.289284407161176,2,0,0.996592446928844,5,1,0.304757620673627,4,0,0.0115954324137419,5,0,0.358727782731876,1.78711873013526,2.10569369116443,1,165
2,1,0.412586614489555,1,1,0.0309782978147268,2,1,0.551313884789124,1,1,0.97190527128987,1,1,0.178923977538943,2,1,0.649489450501278,3,1,0.820627803215757,4,0,0.419132631039247,2,0,0.343900835607201,6,0,0.756782311946154,2,1,0.817827389575541,3,0,0.830950724659488,0.165077508427203,0.54749639148848,0,166
6,0,0.257401745067909,5,0,0.849609860684723,4,0,0.67727197194472,4,1,0.144700152333826,5,1,0.973839054582641,4,0,0.567173114046454,4,1,0.509753279620782,6,0,0.510755990864709,5,0,0.867957089096308,6,0,0.611263219732791,2,1,0.0474245953373611,3,1,0.104223658330739,0.696865958161652,1.78973034277364,1,167
